#Covars (covariate phase for each covs - do not alter this line)
# Winter_pH_depthavg # Summer_temp_surface5m # Winter_temp_bottom5m # Summer_temp_bottom5m # Summer_oxygen_bottom5m # Spring_Cop_integrated # Fall_largeZoop_integrated
#Models (do not alter this line) 
#  mnhind #  cesm_rcp45 #  gfdl_rcp45 #  miroc_rcp45 #  cesm_rcp85 #  gfdl_rcp85 #  miroc_rcp85 #  cesm_ssp126 #  gfdl_ssp126 #  miroc_ssp126 #  cesm_ssp585 #  gfdl_ssp585 #  miroc_ssp585
#nEatcovs_fut
1
#Eat_covs_fut (1, nEatcovs_fut)
3
#num_runs : number of future temperature simulations + mnhind 
13
#nyrs_fut : number years for the projection data
76
#fut_yrs : projection years for covariates vector(1,nyrs_fut)
2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099
-1.102462 -0.4040087 -0.3151624 -1.109255 0.2078467 0.2507363 -0.4354176 0.1260631 0.7337553 0.3728462 0.1464153 0.6809691 -1.016522 0.3563561 1.671628 0.7081948 0.1371806 0.277257 0.9390404 -0.9404818 -0.3183945 1.365209 -0.4865611 0.0210193 -0.902291 -0.2543011 -1.563952 -0.7855574 -0.1286074 0.02708008 -1.401625 -2.179365 -1.838699 -0.8885363 -0.4643214 -0.3707251 -0.7575113 0.1497861 2.568791 1.040372 0.1527079 0.8843289 0.9015867 0.4153956 1.169559 -0.005274385 1.242512 -1.043743 -0.9615917 0.236839 0.2119441 0.2220266 -0.03777356 1.30193 0.9132255 0.4422599 0.844164 -0.09937716 -1.487026 -0.1406968 -1.361625 -0.3119134 -1.641809 -1.197861 -1.474734 0.269392 -0.3502485 -0.9507327 0.02757492 -0.2101018 -1.077665 0.7362456 0.02706347 -0.5792977 -0.05674285 -0.5587405
2.32363 0.3802259 0.5661113 1.221517 0.4857206 3.268263 0.8148387 1.415384 3.94007 2.399005 3.523076 2.985354 1.408949 1.323279 1.28812 0.724968 2.240097 2.396639 1.34673 4.466435 5.269479 2.992572 3.025895 3.012965 4.053663 1.947812 2.96509 1.749052 2.575464 1.976817 1.688314 1.264356 -0.0308093 1.964614 1.771738 2.082542 1.488814 1.617189 0.5396546 1.325994 3.1735 1.557315 0.6585299 1.681371 3.251004 2.760749 2.72585 3.240632 4.231431 3.408436 3.288738 2.612851 5.725743 5.725503 3.894073 2.284419 3.480645 3.462858 2.243907 2.425317 1.13434 0.1862816 0.6087376 3.045119 2.944377 2.181503 4.218177 2.560584 2.447957 3.275016 2.844334 3.690099 1.767973 0.8342105 2.487675 1.699395
-1.414849 -0.2119963 0.698006 2.099899 0.5132563 2.45026 0.185307 0.09224908 1.014031 0.4094028 -1.632534 -1.040966 0.8683021 1.910033 0.30054 1.20165 0.7725291 -0.1735898 0.8633534 0.1592245 0.2733418 1.678808 0.8060436 0.1236851 0.3386394 1.498165 4.053688 3.312008 1.806762 1.077991 1.00537 3.01955 5.493499 4.072065 4.356203 4.533112 4.170146 5.394772 3.190052 3.4215 5.294612 3.968796 4.116855 6.721611 6.3566 5.809386 2.466645 2.966609 2.169662 4.613034 5.063872 6.350599 2.910047 5.17019 5.714671 5.452712 6.239274 7.580824 7.311291 6.061323 7.683803 6.928136 6.573811 5.897204 6.786354 5.402703 7.676576 7.534902 5.92434 4.946789 5.427244 6.911672 6.789887 6.594596 6.540732 8.415247
-0.1620429 0.1229588 0.03950505 0.08842252 0.5059872 1.07706 -0.4573934 -0.4103328 -0.0676132 -0.58464 0.2970186 1.025267 -1.0499 -0.9083929 -1.370096 -0.5153958 -0.729764 0.9455689 1.78596 1.808496 2.019107 2.46271 2.565013 2.734192 2.354819 1.695226 2.564218 1.780591 2.539649 -0.4137757 0.122958 1.675889 -0.2739517 0.5504613 1.191772 1.916738 1.72268 0.4071737 1.651224 2.85095 1.298066 -0.6422014 -0.1268759 0.4313408 -0.2779404 0.7451029 2.270171 1.591151 1.057242 1.993932 1.218347 1.27442 2.178467 2.010682 4.041503 4.563432 3.114781 3.779579 2.559979 2.864957 1.673206 2.993418 3.849431 3.676163 1.95098 3.396249 3.651456 3.258007 2.384011 1.90962 1.544911 2.784865 4.341605 4.91499 3.272912 4.44397
0.8375624 2.342163 2.442235 1.240478 3.270601 0.5497558 2.046979 1.649773 1.086632 1.556964 1.962939 3.347999 3.244535 1.452187 1.289872 1.880078 3.240602 2.006013 2.046085 1.857257 1.724636 2.595952 3.912542 4.16343 2.902904 1.991518 2.290877 2.856097 2.179415 2.427515 3.343174 1.474524 4.180188 3.105214 3.945952 2.723526 3.386913 3.418993 2.848178 4.803222 5.281074 5.725702 4.66365 2.736744 3.729724 5.150015 6.640028 5.467475 5.144934 5.43733 5.973463 4.887168 4.225494 5.848242 5.141951 4.785334 5.495076 7.937677 5.55798 6.423225 5.472142 7.300216 7.74419 7.090966 6.21702 6.192281 6.369098 6.64447 7.022058 8.500249 7.356336 6.204659 7.020642 7.911836 8.262659 8.039379
0.6285691 2.276079 2.603503 0.4775468 0.3664533 -0.03180028 -0.0615376 1.801782 1.629524 -0.5238687 -1.037473 -1.10336 -1.605954 0.7695552 1.855368 0.6560777 2.107717 3.089101 2.654657 0.4533019 1.926314 4.023982 4.75308 3.489463 2.895341 3.541316 3.790128 4.796659 0.5363777 -1.722592 -0.3479118 -0.4260288 0.03874962 2.14601 3.299609 4.956416 3.632278 1.253894 1.246565 2.67188 1.645715 0.8018014 2.438717 3.401024 3.233386 3.170139 2.665472 3.970868 1.35989 1.505728 1.539522 0.8091606 2.718267 3.569037 3.002092 2.767417 3.612951 4.840114 5.244424 5.249768 2.843007 3.420134 1.434274 5.123293 3.750296 4.622011 3.087416 3.917408 2.764311 4.983101 5.780452 5.378016 5.86253 4.676601 4.976715 4.453019
-1.980201 -0.6475458 0.7131454 0.6608737 1.279766 0.4502451 1.243899 1.401479 0.827309 0.3756263 0.5813551 -0.2677166 0.3570602 1.010437 0.7675772 0.4393188 0.6074448 1.303079 1.731291 1.735091 -0.1161922 1.134902 0.7673856 0.479138 0.4986606 0.09427224 0.74761 -0.004576884 1.306212 0.7170562 0.03110658 0.5558467 0.7113642 0.04989913 0.9236873 1.185218 -0.386214 1.642355 1.114235 1.155612 0.07530851 1.057143 0.2006745 0.3106917 -0.1596778 1.120278 1.518064 0.3418794 1.969484 0.9678584 1.46415 1.5843 1.255334 0.009552872 0.2458054 -0.4878919 0.9743004 0.8533549 0.5581363 1.951446 -0.560401 0.4046896 0.4143145 0.08147457 0.9308195 1.17213 2.008074 0.01558879 0.4502242 3.067077 0.8151847 1.033702 0.3950411 1.728223 1.625827 0.3068519
0.3125186 2.344979 1.567122 0.3366291 1.676909 4.259375 0.8070909 -0.0989294 -0.4435235 0.169266 2.251805 -0.6674123 -0.02241336 0.3162008 0.2037545 0.1401095 0.1029079 -1.846051 -1.273471 0.2359551 0.5663221 1.088753 0.6099186 0.8657339 0.7245101 -0.07116218 0.6224571 2.712159 1.243413 0.4843183 0.2784024 1.390559 -0.07005842 1.568256 3.473109 3.030869 1.876695 0.8313685 2.157883 3.521568 0.4009774 -0.8804993 -1.823859 1.112201 0.567064 0.9720753 0.5893568 0.9526044 -0.6829936 0.7748115 1.75122 3.472953 0.4024289 0.1618078 2.120919 2.966807 0.2850355 1.136542 1.733579 1.063303 -0.03617416 -0.3984559 -0.5066859 -0.08157896 -0.09341307 -0.2893933 -0.4899977 0.715026 1.494041 -0.1274045 0.8901853 1.556236 -0.7415705 1.306764 2.657508 0.8079591
0.4342933 0.4702462 1.405543 2.648272 0.9799837 2.368058 -0.2295608 -0.3192675 1.348135 1.732776 0.4610651 -0.807572 1.612997 1.951515 3.728232 2.528666 3.718545 3.381416 2.665532 2.294956 2.841481 3.698801 4.103816 1.559162 1.714498 1.309444 3.594316 3.716548 3.706861 4.536339 4.613348 5.233041 5.149923 5.436797 4.368774 5.245252 5.248444 5.65789 5.694921 4.105774 4.716646 3.256609 3.545003 4.385645 4.238254 5.139594 6.105709 6.131249 6.273447 5.983818 5.781404 4.041581 6.152206 5.609384 3.036021 3.768835 5.875112 6.67479 7.35225 5.502697 5.892932 6.234991 8.142596 6.328102 7.878656 4.940338 8.372678 9.460553 8.714424 9.249156 7.718003 7.260961 8.918261 8.081705 7.379071 7.723643
-0.587684 -0.03837584 1.919022 0.1871185 1.033981 0.05734816 0.1296255 0.1272626 1.080318 0.1453775 -0.5161047 -0.2669041 1.091201 2.554883 3.128249 0.4946742 1.64089 -0.6368214 -0.164718 0.7036776 1.313689 1.594102 0.7007177 0.5394413 1.378887 1.905408 2.517742 0.329148 -0.6236133 0.4615362 1.051237 0.406781 0.2083405 0.6338518 0.6605901 1.433309 0.5328291 2.224131 0.8966045 2.879068 2.735248 2.904902 1.542815 2.410186 3.166058 1.327613 5.241373 3.736698 1.702768 2.983318 4.663541 4.877814 3.195236 2.216168 2.941557 3.759686 3.84961 2.113294 1.49609 3.725571 2.327189 4.190306 4.130283 3.116299 4.340112 4.598698 4.462517 4.722897 5.424321 4.396414 5.05013 3.345449 2.668151 1.642089 2.356349 4.353713
0.7266669 0.861271 0.8250639 0.5374863 -0.287551 -0.1416111 -0.3292358 -1.577663 0.3069468 -0.878325 -0.3684598 0.4991866 0.7970367 -0.5898233 2.199354 2.665242 2.010938 1.615246 0.9948077 0.212942 0.3779547 3.236475 0.8876748 -0.7803684 0.7157018 3.28954 5.781917 2.419118 3.423242 2.568125 0.6920219 0.52476 0.4600115 0.4759142 0.8441643 0.3966559 1.456749 2.107002 2.052181 3.375108 3.463012 5.810817 5.262566 2.811986 3.169193 4.217171 5.849014 3.636644 3.31152 3.029254 4.072413 5.214602 3.862177 5.544261 6.846689 5.884833 5.326891 4.023146 4.458349 7.439188 4.867481 4.016459 5.50816 2.742274 4.780402 7.664765 4.658292 5.051296 6.567973 7.330748 6.874912 5.633443 7.05617 5.896104 6.4603 7.311171
#  Summer_temp_bottom5m : Summer_temp_bottom5m
0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248 0.6168248
0.2366427 -1.546416 -0.06624547 2.136687 1.813553 -1.293735 0.8707318 2.394104 1.312335 -0.28531 1.251786 1.324585 -0.8400868 0.1458226 1.270553 -0.1757882 0.7499971 1.872837 1.903209 -0.4786097 1.660224 2.483971 1.379403 2.129236 2.617868 2.145952 2.007391 0.625954 -0.7745571 -1.676298 -0.9239383 1.898033 2.675662 2.966202 2.618368 0.9291869 0.8845141 2.029851 3.465105 0.3643215 -1.261187 0.9995438 2.479272 0.899048 1.3819 4.187486 2.741678 2.918251 2.439909 2.122313 2.65892 4.625078 5.130939 1.303891 -0.9481382 -1.072119 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346 0.5572346
-0.4550499 0.7006652 0.2100324 -1.304101 1.328815 -0.1772103 0.06955377 -0.4962878 -0.4231919 -0.1842026 -0.0821626 1.130823 -0.4947386 0.1708613 0.8821976 -0.1272464 0.6189043 0.1166973 0.8159539 -2.603204 -0.127578 1.193432 -1.499221 -0.3324786 0.01913165 0.4576106 -1.59145 0.1531705 0.7892658 0.183914 -1.263243 -2.200096 -0.6650016 -0.8696978 -1.424229 -0.2266921 -0.627521 0.5066938 2.273594 -0.1104853 0.1708743 -0.1188893 0.204498 0.3998156 1.218059 -0.04785752 0.1973501 -1.957463 -1.341286 0.4896234 0.4754932 -1.542915 -0.5842442 0.8302213 1.447401 0.6259043 0.8311862 -1.104842 -1.916723 0.3472148 -1.3497 -1.336133 -0.785084 -1.675325 -1.088659 1.191574 -0.8573475 0.07337924 0.8922447 0.1339007 -0.4974781 0.9693838 0.4290852 -1.166193 -1.448955 0.2868546
1.93778 0.3506952 0.568588 1.67279 1.550245 2.764959 -0.1432622 2.035423 3.506425 2.194376 2.475278 2.406103 1.900016 1.45661 1.69156 0.8720373 1.130878 2.013681 1.991777 3.456141 3.876083 2.023584 2.070368 2.110008 2.934622 1.60883 2.663027 2.065566 1.493954 1.508254 0.8904476 1.011315 0.02060927 1.573117 1.814552 2.289994 2.024783 1.780132 1.874078 1.069659 2.513378 0.8733708 0.203522 1.484683 2.806088 2.805948 1.88494 2.804212 3.706804 2.291287 1.90813 2.255204 4.325414 4.097153 2.921137 1.84395 2.966262 2.668485 2.582912 2.200851 0.6729255 0.09321031 0.6085235 2.939586 2.532997 2.168624 3.187677 1.342384 2.736645 3.123778 2.966562 2.453906 1.665301 1.379789 1.769791 1.832251
-1.216077 0.577169 0.5571834 1.251435 1.434073 1.71063 -1.048159 -0.7544159 1.229196 1.382705 -2.792303 -2.064515 0.9409782 -0.3722701 1.656727 0.1568178 0.48148 -2.055277 -0.6798997 -0.04189392 1.844714 1.571685 -0.7462648 -0.4377867 0.8620525 1.590649 3.038887 2.736122 1.715335 -2.407781 2.200518 3.073858 4.050895 3.911643 3.389746 4.77844 4.016101 2.859238 2.621892 3.045601 3.284848 3.48687 3.841915 4.432114 4.961825 3.297893 1.34381 1.767263 3.541636 2.789696 3.297888 4.777141 4.159503 4.768043 3.91181 4.750802 5.533109 5.801871 6.21994 5.852425 6.148763 5.612111 5.370138 5.584332 6.293788 5.579846 6.28347 5.390925 4.854902 5.073787 4.802301 6.424181 5.387629 4.827555 7.243137 6.973657
0.8502198 0.2621114 0.2234559 -0.4673612 1.203459 1.381092 -0.6890494 -0.2103461 0.9746523 -1.269682 -0.03492913 0.8288021 -0.05242253 -1.112542 -1.038791 0.247371 -0.2635002 0.7540134 1.961402 1.064125 2.755727 1.799972 2.325669 1.491526 2.905671 1.402412 2.647093 2.191526 1.861378 0.6441815 1.327969 1.641333 0.8078877 0.7109254 1.618681 2.30327 1.554939 0.4427462 2.141551 2.679565 0.9922775 -0.3566548 0.1596159 1.394867 -0.9509587 1.968803 2.714347 1.3342 1.51535 2.511406 0.3620084 1.769146 2.946964 2.546871 3.654002 3.489414 2.925755 4.166271 2.390897 2.019514 1.526391 3.020447 3.247252 3.031721 2.220054 2.8463 3.402606 2.266994 1.280827 1.402456 1.242871 2.814741 3.391195 4.431713 2.802305 3.746641
0.8743907 1.95075 0.8305229 0.8100231 2.938986 0.2843075 1.275589 1.115592 0.8572447 1.707406 1.846012 2.58405 2.263613 1.347913 1.127443 1.390011 1.87443 1.750483 1.52937 2.393377 1.211599 1.625963 2.287628 3.22906 1.863394 1.786087 2.123447 2.535803 2.422359 2.262848 2.773923 1.749309 3.130361 2.064407 2.630058 2.192809 2.711483 2.537615 2.461953 3.938806 4.322944 3.694448 3.408557 2.991254 3.201282 3.985512 5.255262 4.588031 4.015764 4.054804 4.06992 3.929791 3.549483 4.099698 3.217506 3.50618 4.623324 6.032147 4.687358 4.515938 4.389239 6.129821 5.81802 4.652848 4.660724 4.567053 4.776716 4.845647 5.885165 6.338209 5.722676 5.165298 5.399359 5.799852 5.650462 6.079706
1.912624 1.563456 2.390761 0.3401898 1.064084 0.07327282 0.1636024 2.077099 1.178905 0.5800797 -0.1336811 -1.753554 -0.9681638 0.5434043 2.598082 1.759209 1.821569 2.166255 2.163561 0.5402158 1.764798 3.343315 3.517051 3.104152 3.3166 3.404057 2.210653 3.476956 0.2807992 -0.9448598 0.8539872 0.3078789 -0.2579729 2.335694 3.131132 4.19793 2.676747 0.6632073 1.085596 1.98919 1.407419 1.648574 2.657707 2.484626 3.172403 2.981308 2.414062 3.548664 1.803551 1.06442 2.126472 0.8488265 2.217097 2.835235 3.460633 2.880298 3.967716 4.047563 3.530206 4.158553 2.772653 3.140439 1.96836 4.18742 3.386306 3.349503 2.410759 3.265552 2.739557 4.036833 4.295205 4.423722 4.195951 3.937158 4.248496 2.335819
-1.732183 -0.4889028 1.301904 -0.2515409 0.4000837 -0.2457966 0.7134614 1.84493 -0.651412 0.9293312 -0.2105749 0.1932188 0.1494048 0.6116758 0.5988736 -0.1111584 0.1566045 2.626067 1.136559 0.3263793 -0.4812318 0.8359465 1.170679 1.003676 0.8638115 1.089068 -0.6488483 -0.2048069 1.783976 1.333164 1.077766 0.9643102 1.415403 0.03064243 1.445864 0.7218912 -0.4994692 2.319709 1.354218 0.9394894 0.3977603 0.2117359 1.197967 -0.2865315 0.1982437 1.475805 1.851367 -0.2963189 2.509611 0.6223086 1.552632 1.831322 -0.220645 0.7749544 -0.9946996 -0.2530014 1.186245 0.5501856 2.364052 1.649203 -0.05328799 -0.2261499 0.5678658 1.141313 1.709675 0.4079509 2.110618 -0.7200549 0.9634068 2.673289 0.5935118 1.185798 1.189737 2.121564 2.060978 1.39263
1.41405 1.897988 0.5955281 -0.3995693 1.758474 3.206379 -0.3626478 -0.1706366 -1.361358 1.188411 1.804724 -0.6343736 0.2005924 0.2364509 0.6964097 -0.5584697 -1.525415 -2.137302 -0.3149338 0.9744899 -0.6113973 0.3318471 0.2987246 1.272373 -0.3089741 -0.3622321 1.583105 1.309273 0.9356006 -0.7992601 0.1360675 0.9213524 0.7248144 1.724621 3.585947 2.223062 1.238636 1.36103 3.037856 1.194792 0.1813037 -2.0399 -0.9250159 2.781699 0.3651502 1.203456 -0.2530334 1.56637 -0.4699312 1.30985 1.144701 2.988649 -0.7055405 -0.8995675 2.28783 2.52856 -0.05834238 -0.135782 2.050115 0.1928457 -0.5224238 -1.097286 -0.8463797 -0.6963784 -0.3983395 -1.475801 1.141806 1.329426 -0.5620388 -1.447431 0.3715454 0.4338633 -0.570435 2.343599 1.3174 -0.4327182
1.057808 0.930496 1.870397 2.09655 1.551321 1.344685 0.2526279 0.3029655 1.066479 1.463297 0.2890052 0.1041875 1.99433 1.425294 2.833145 2.628571 3.081822 2.072703 1.862175 2.653518 2.051415 2.958876 2.40019 1.060017 1.579018 1.165367 2.903424 2.239306 3.447346 4.411735 4.095158 4.070492 3.63024 4.185383 3.97536 4.051231 4.266432 4.217949 3.126939 3.158517 3.507537 2.067307 3.371929 3.214837 3.797494 3.130653 4.774672 4.66379 4.984482 3.932319 4.925659 3.997727 6.006492 3.587554 2.2507 3.731928 4.868578 5.659488 5.455714 3.742308 4.45867 5.316192 6.072071 5.465079 5.928137 4.469778 6.981491 6.650056 7.035673 7.002516 6.362579 6.367914 6.122273 5.9479 5.818851 5.667558
-1.133536 0.7369355 1.653138 -1.368678 1.545711 1.363841 0.3943806 1.017326 1.379334 0.6366157 -0.918405 -0.8944399 2.226194 2.377526 2.696622 0.01005501 1.862311 -0.6922957 0.2790242 1.170768 2.177899 0.6234033 0.2489084 -0.3017673 1.604273 2.404063 1.331932 0.7445445 0.197288 -0.1177991 1.378133 1.213912 -0.3820814 0.8931055 0.4263689 1.7805 0.5435337 3.045974 0.7229183 1.215129 2.316049 2.566418 1.881459 3.123528 2.638905 1.564225 4.750899 1.94913 0.5449227 3.270143 3.407319 4.206025 2.034654 2.72061 3.449516 3.948197 2.728623 2.535724 1.748608 3.071729 2.759909 3.417899 4.237799 3.666792 3.188599 3.708021 3.579785 3.852708 4.227398 4.2917 3.072864 3.077586 2.524691 0.799474 2.599151 4.480311
-0.1228626 1.637489 -0.991294 1.438541 -0.5812951 -0.6938411 -0.03857271 -0.317142 0.8529954 -0.5884261 -1.570768 0.1399287 -0.2721032 -0.4282904 3.060032 2.281035 0.8319263 0.06398569 0.4652314 0.4599045 0.5482047 1.864913 -1.419598 -0.2280182 1.555754 3.594959 4.095066 1.256934 3.207996 2.580605 -0.2241518 -0.6245471 0.2805015 2.108531 -0.2987847 0.4613148 2.055153 1.330186 1.439672 3.678778 2.14704 4.509774 2.364296 1.473976 0.9556437 4.92061 3.540887 3.442548 1.10161 3.013494 3.032657 3.526996 2.580085 3.859694 4.888776 4.104231 4.385581 3.15782 4.026735 5.513771 2.200429 2.842131 4.237098 2.876364 4.415236 5.14113 2.205951 4.527771 5.138209 5.305157 4.101962 4.961512 4.561019 4.365886 5.07801 5.685345
#  Summer_oxygen_bottom5m : Summer_oxygen_bottom5m
0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403 0.3833403
-2.421433 2.535921 -2.279546 -4.296893 -1.702748 2.761859 -0.07926512 -0.1773948 -0.1847409 0.08010485 -2.521487 -5.130748 -2.953735 -1.583536 -0.3936152 1.886223 -0.4000087 -0.9716873 -1.775701 2.142432 -3.589725 -1.985343 -1.183189 -0.4261536 -0.7486881 -0.6255663 0.05432468 1.990837 0.6418402 0.5332623 1.201883 -3.563891 -1.816245 0.03519832 -1.845163 0.6485909 -0.6129544 -5.313529 -2.652197 0.7193564 1.017942 -2.836848 -2.977472 -2.336354 -0.4488625 -1.287321 -1.67149 -0.8770566 -2.438153 -2.03342 -0.0921608 -3.513971 -4.246802 -0.7601623 1.822346 -0.2622232 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136 -0.5764136
-0.9219841 -1.364455 -0.1994486 0.8079124 -1.718195 1.05901 -0.5559887 -1.415556 0.9780698 -0.9888563 -0.8116968 -1.377639 -0.4715134 -0.6725102 -2.189484 0.7931945 -2.475904 -1.5183 -0.61249 2.44269 -6.735932 -1.640805 2.818872 1.415945 0.1311394 -0.2686322 1.298234 -0.8445743 -2.623473 0.8308566 1.756379 2.755536 0.9353927 0.516404 1.154536 -1.453253 1.006811 -1.915294 -1.00862 1.080111 -1.234238 -0.6599395 -0.1203388 -0.9093275 -0.001619004 -1.198857 0.3584745 2.242113 1.060264 -0.3393782 -0.1776417 2.256093 -1.535587 -2.771853 -2.51834 0.5179332 -0.318334 2.28067 1.401404 -6.46965 0.8148785 -0.3927039 0.1579857 2.165886 1.759636 -0.8200432 1.689097 1.386359 -0.3193837 0.3192597 -0.001389631 -0.4708762 -0.09215228 0.5578141 0.6810169 -3.851243
0.91034 4.498294 2.046175 1.71032 -0.6043818 -0.4523858 4.996948 0.1281561 -4.703846 0.3821094 0.1551189 1.042612 4.419177 2.376006 0.3922565 2.264993 0.4290031 -0.1025244 3.590848 -1.015557 -0.9141548 4.772728 3.417455 -0.5266018 -0.7444867 3.989355 -2.136153 1.750735 2.571903 1.179392 -0.4954256 -2.068906 1.010308 2.084198 0.9549869 2.936232 3.265095 3.670801 4.303611 4.828115 2.025038 5.118851 4.30699 1.349938 2.481273 2.975649 3.635836 0.6003844 -0.3585535 2.023487 4.33767 1.405854 -2.07106 1.146399 1.752811 4.140326 1.538894 2.185394 2.401106 3.799812 3.606923 3.382192 4.739747 -0.6026822 3.799906 3.331315 0.7497133 4.530986 4.185188 1.036617 1.732685 1.238021 2.084798 1.321635 2.940562 6.146683
-0.4535914 -0.2341313 0.2300716 -0.8516909 -2.819695 -1.480697 2.579515 -1.539344 -4.327481 -1.4079 0.1627506 -2.528156 -2.351648 2.705854 -1.127666 0.07514279 -2.158675 2.136972 2.36784 0.261179 -2.252901 -1.592173 0.534529 0.7979056 0.2887056 -0.7673537 -2.119081 -1.570812 -2.210618 2.19089 -3.813786 -4.217076 -2.116347 -2.809079 -4.59181 -4.052104 -2.46933 -0.7867226 -3.661465 -1.943766 -3.06792 -2.797949 -4.4003 -4.797595 -4.521271 -3.148524 -2.947621 -0.7479078 -4.48274 -1.03591 -5.032444 -5.059331 -4.729592 -3.922681 -2.51934 -3.755686 -4.601927 -4.91176 -6.64391 -4.428909 -5.469676 -6.193419 -4.825874 -4.752474 -5.170316 -4.664262 -4.276485 -5.74825 -4.325743 -5.465389 -4.66022 -5.49556 -3.177804 -4.177035 -6.506378 -7.645984
-0.1455659 0.2987514 0.8137748 -0.7363573 -3.559011 -0.9041331 2.207326 1.209061 0.190102 1.899499 -2.129518 1.648965 -0.7620543 1.726224 0.4346676 -1.619222 0.9108504 -0.3682247 -3.412651 -0.2256958 -2.321951 -0.3925181 -1.78801 -1.02647 -4.565996 -1.071533 -0.172303 -1.248687 0.07188572 -2.263128 -3.81849 1.217773 -1.481077 0.5017566 -0.3884427 -3.384415 -0.8133 0.4672613 -3.468312 -2.94259 0.4998412 1.576158 -0.08766584 -1.823563 0.08684101 -1.636094 -2.591558 -1.607405 -1.312997 -3.186064 -0.3387335 -1.870647 -2.952367 -1.123368 -2.743841 -2.226004 -2.135234 -3.786595 -1.658623 -1.28313 -0.4490481 -1.750791 -1.737111 -0.02063688 -1.163993 -1.797661 -6.564006 -1.445665 -1.652142 -1.397415 -0.6545335 -1.855894 -1.531851 -3.82619 -0.6233243 -1.799266
1.769798 -3.620244 0.836629 -0.5966024 -2.068145 3.67049 -1.414981 1.251311 3.154376 -0.4124179 0.7456598 -0.7714768 -0.8828129 1.575597 3.676099 -1.710314 -2.38333 1.994951 1.932138 -0.264086 3.187846 3.838461 3.312904 1.688393 3.909255 3.489453 2.966125 0.2761096 3.248214 5.135724 3.100697 2.480259 1.713781 4.29095 1.847049 4.23737 2.998885 4.076252 1.860859 -2.980181 -0.5879631 2.224469 3.399841 2.63129 4.800699 2.04426 -0.8743505 4.142834 3.2957 1.904932 1.002302 3.222174 4.363645 3.831205 4.627674 4.103256 4.802142 0.8958758 3.001418 4.187004 2.495825 0.2676181 -0.1230016 2.659278 3.585068 1.756123 1.918711 2.095224 1.810485 3.216666 -0.2907013 0.1764914 -0.2143245 0.8862511 -0.5792101 2.048261
